indicator,pitc_reduction_year,test_reduction,scenario,mean,median,upper_CI,lower_CI,future_variability,future_value
PreART350to499F,2025,100,baseline,2155243.9000000004,2155243.9000000004,2188955.315,2121532.4850000003,test_reduction_only,0
PreART350to499F,2025,100,intervention,5485711,5485711,5642869.880000001,5328552.119999999,test_reduction_only,0
PreART350to499F,2025,100,percent_change,154.7239802497587,154.7239802497587,166.00019534942862,143.44776515008883,test_reduction_only,0
PreART350to499M,2025,0,absolute_dif,0,0,0,0,test_reduction_only,0
PreART350to499M,2025,0,baseline,1385458.315,1385458.315,1483596.9392499998,1287319.69075,test_reduction_only,0
PreART350to499M,2025,0,intervention,1385458.315,1385458.315,1483596.9392499998,1287319.69075,test_reduction_only,0
PreART350to499M,2025,0,percent_change,0,0,0,0,test_reduction_only,0
PreART350to499M,2025,25,absolute_dif,356652.235,356652.235,361186.07674999995,352118.39325,test_reduction_only,0
PreART350to499M,2025,25,baseline,1385458.315,1385458.315,1483596.9392499998,1287319.69075,test_reduction_only,0
PreART350to499M,2025,25,intervention,1742110.5499999998,1742110.5499999998,1835715.3324999998,1648505.7675,test_reduction_only,0
PreART350to499M,2025,25,percent_change,25.91229263769702,25.91229263769702,28.075028891242827,23.749556384151216,test_reduction_only,0
PreART350to499M,2025,50,absolute_dif,822158.835,822158.835,844636.94175,799680.7282499999,test_reduction_only,0
PreART350to499M,2025,50,baseline,1385458.315,1385458.315,1483596.9392499998,1287319.69075,test_reduction_only,0
PreART350to499M,2025,50,intervention,2207617.15,2207617.15,2283277.6675,2131956.6325,test_reduction_only,0
PreART350to499M,2025,50,percent_change,59.801827843414365,59.801827843414365,65.66030781304667,53.94334787378206,test_reduction_only,0
PreART350to499M,2025,75,absolute_dif,1420003.435,1420003.435,1483465.01675,1356541.8532500002,test_reduction_only,0
PreART350to499M,2025,75,baseline,1385458.315,1385458.315,1483596.9392499998,1287319.69075,test_reduction_only,0
PreART350to499M,2025,75,intervention,2805461.75,2805461.75,2840138.7925,2770784.7075,test_reduction_only,0
PreART350to499M,2025,75,percent_change,103.4279431133831,103.4279431133831,115.33478581124851,91.52110041551767,test_reduction_only,0
PreART350to499M,2025,100,absolute_dif,2133483.635,2133483.635,2268342.4667499997,1998624.80325,test_reduction_only,0
PreART350to499M,2025,100,baseline,1385458.315,1385458.315,1483596.9392499998,1287319.69075,test_reduction_only,0
PreART350to499M,2025,100,intervention,3518941.95,3518941.95,3555662.1574999997,3482221.7425,test_reduction_only,0
PreART350to499M,2025,100,percent_change,155.6203590826757,155.6203590826757,176.37757047569028,134.86314768966113,test_reduction_only,0
PreARTover500F,2025,0,absolute_dif,0,0,0,0,test_reduction_only,0
PreARTover500F,2025,0,baseline,7046.804964999999,7046.804964999999,7315.076486249999,6778.5334437500005,test_reduction_only,0
PreARTover500F,2025,0,intervention,7046.804964999999,7046.804964999999,7315.076486249999,6778.5334437500005,test_reduction_only,0
PreARTover500F,2025,0,percent_change,0,0,0,0,test_reduction_only,0
PreARTover500F,2025,25,absolute_dif,73.70713500000011,73.70713500000011,85.94517275000014,61.46909725000007,test_reduction_only,0
PreARTover500F,2025,25,baseline,7046.804964999999,7046.804964999999,7315.076486249999,6778.5334437500005,test_reduction_only,0
PreARTover500F,2025,25,intervention,7120.5121,7120.5121,7401.021659,6840.002541,test_reduction_only,0
PreARTover500F,2025,25,percent_change,1.0403101412484215,1.0403101412484215,1.174373478537832,0.906246803959011,test_reduction_only,0
PreARTover500F,2025,50,absolute_dif,129.08381000000008,129.08381000000008,153.94850199999985,104.2191180000003,test_reduction_only,0
PreARTover500F,2025,50,baseline,7046.804964999999,7046.804964999999,7315.076486249999,6778.5334437500005,test_reduction_only,0
PreARTover500F,2025,50,intervention,7175.888774999999,7175.888774999999,7469.02498825,6882.75256175,test_reduction_only,0
PreARTover500F,2025,50,percent_change,1.8198444622243326,1.8198444622243326,2.103413649622819,1.5362752748258464,test_reduction_only,0
PreARTover500F,2025,75,absolute_dif,167.46832499999982,167.46832499999982,204.30986174999984,130.6267882499998,test_reduction_only,0
PreARTover500F,2025,75,baseline,7046.804964999999,7046.804964999999,7315.076486249999,6778.5334437500005,test_reduction_only,0
PreARTover500F,2025,75,intervention,7214.273289999999,7214.273289999999,7519.386348,6909.160231999999,test_reduction_only,0
PreARTover500F,2025,75,percent_change,2.3582477065864076,2.3582477065864076,2.791281257312718,1.9252141558600973,test_reduction_only,0
PreARTover500F,2025,100,absolute_dif,191.22478,191.22478,237.9411915,144.50836850000002,test_reduction_only,0
PreARTover500F,2025,100,baseline,7046.804964999999,7046.804964999999,7315.076486249999,6778.5334437500005,test_reduction_only,0
PreARTover500F,2025,100,intervention,7238.029745,7238.029745,7553.01767775,6923.04181225,test_reduction_only,0
PreARTover500F,2025,100,percent_change,2.6899930476551157,2.6899930476551157,3.2505297224421175,2.129456372868114,test_reduction_only,0
PreARTover500M,2025,0,absolute_dif,0,0,0,0,test_reduction_only,0
PreARTover500M,2025,0,baseline,3388.7766899999997,3388.7766899999997,3508.226099,3269.327281,test_reduction_only,0
PreARTover500M,2025,0,intervention,3388.7766899999997,3388.7766899999997,3508.226099,3269.327281,test_reduction_only,0
PreARTover500M,2025,0,percent_change,0,0,0,0,test_reduction_only,0
PreARTover500M,2025,25,absolute_dif,48.02969000000007,48.02969000000007,49.19578650000011,46.863593500000036,test_reduction_only,0
PreARTover500M,2025,25,baseline,3388.7766899999997,3388.7766899999997,3508.226099,3269.327281,test_reduction_only,0
PreARTover500M,2025,25,intervention,3436.80638,3436.80638,3555.0896925,3318.5230675,test_reduction_only,0
PreARTover500M,2025,25,percent_change,1.4206161647385072,1.4206161647385072,1.5051013455232776,1.336130983953737,test_reduction_only,0
PreARTover500M,2025,50,absolute_dif,91.29084000000012,91.29084000000012,93.34371399999992,89.23796600000031,test_reduction_only,0
PreARTover500M,2025,50,baseline,3388.7766899999997,3388.7766899999997,3508.226099,3269.327281,test_reduction_only,0
PreARTover500M,2025,50,intervention,3480.0675300000003,3480.0675300000003,3597.464065,3362.670995,test_reduction_only,0
PreARTover500M,2025,50,percent_change,2.700000299599121,2.700000299599121,2.8557499663282435,2.5442506328699985,test_reduction_only,0
PreARTover500M,2025,75,absolute_dif,127.98261000000002,127.98261000000002,130.69900199999995,125.2662180000001,test_reduction_only,0
PreARTover500M,2025,75,baseline,3388.7766899999997,3388.7766899999997,3508.226099,3269.327281,test_reduction_only,0
PreARTover500M,2025,75,intervention,3516.7592999999997,3516.7592999999997,3633.4923169999997,3400.026283,test_reduction_only,0
PreARTover500M,2025,75,percent_change,3.785002543588429,3.785002543588429,3.998576816284199,3.571428270892659,test_reduction_only,0
PreARTover500M,2025,100,absolute_dif,155.833345,155.833345,159.01802525000014,152.64866474999988,test_reduction_only,0
PreARTover500M,2025,100,baseline,3388.7766899999997,3388.7766899999997,3508.226099,3269.327281,test_reduction_only,0
PreARTover500M,2025,100,intervention,3544.6100349999997,3544.6100349999997,3660.87476375,3428.34530625,test_reduction_only,0
PreARTover500M,2025,100,percent_change,4.608528171366858,4.608528171366858,4.8649493141331686,4.352107028600548,test_reduction_only,0
PreARTunder200F,2025,0,absolute_dif,0,0,0,0,test_reduction_only,0
PreARTunder200F,2025,0,baseline,630586.63,630586.63,654683.1615,606490.0985,test_reduction_only,0
PreARTunder200F,2025,0,intervention,630586.63,630586.63,654683.1615,606490.0985,test_reduction_only,0
PreARTunder200F,2025,0,percent_change,0,0,0,0,test_reduction_only,0
PreARTunder200F,2025,25,absolute_dif,182954.97000000003,182954.97000000003,186194.622,179715.31800000006,test_reduction_only,0
PreARTunder200F,2025,25,baseline,630586.63,630586.63,654683.1615,606490.0985,test_reduction_only,0
PreARTunder200F,2025,25,intervention,813541.6000000001,813541.6000000001,840877.7835,786205.4165,test_reduction_only,0
PreARTunder200F,2025,25,percent_change,29.03868637255586,29.03868637255586,29.634586131634027,28.44278661347769,test_reduction_only,0
PreARTunder200F,2025,50,absolute_dif,456281.01999999996,456281.01999999996,469149.5109999999,443412.52900000004,test_reduction_only,0
PreARTunder200F,2025,50,baseline,630586.63,630586.63,654683.1615,606490.0985,test_reduction_only,0
PreARTunder200F,2025,50,intervention,1086867.65,1086867.65,1123832.6725,1049902.6275,test_reduction_only,0
PreARTunder200F,2025,50,percent_change,72.3888990461455,72.3888990461455,73.11437000342819,71.66342808886282,test_reduction_only,0
PreARTunder200F,2025,75,absolute_dif,865933.97,865933.97,906690.8984999999,825177.0415,test_reduction_only,0
PreARTunder200F,2025,75,baseline,630586.63,630586.63,654683.1615,606490.0985,test_reduction_only,0
PreARTunder200F,2025,75,intervention,1496520.6,1496520.6,1561374.06,1431667.14,test_reduction_only,0
PreARTunder200F,2025,75,percent_change,137.27040331446443,137.27040331446443,138.48824114352735,136.05256548540152,test_reduction_only,0
PreARTunder200F,2025,100,absolute_dif,1428216.9200000002,1428216.9200000002,1533792.6810000003,1322641.159,test_reduction_only,0
PreARTunder200F,2025,100,baseline,630586.63,630586.63,654683.1615,606490.0985,test_reduction_only,0
PreARTunder200F,2025,100,intervention,2058803.55,2058803.55,2188475.8425000003,1929131.2574999998,test_reduction_only,0
PreARTunder200F,2025,100,percent_change,226.1472058746453,226.1472058746453,234.24793714134628,218.04647460794428,test_reduction_only,0
PreARTunder200M,2025,0,absolute_dif,0,0,0,0,test_reduction_only,0
PreARTunder200M,2025,0,baseline,580461.665,580461.665,641927.0877500001,518996.24225,test_reduction_only,0
PreARTunder200M,2025,0,intervention,580461.665,580461.665,641927.0877500001,518996.24225,test_reduction_only,0
PreARTunder200M,2025,0,percent_change,0,0,0,0,test_reduction_only,0
PreARTunder200M,2025,25,absolute_dif,231633.9,231633.9,232270.90350000004,230996.89649999994,test_reduction_only,0
PreARTunder200M,2025,25,baseline,580461.665,580461.665,641927.0877500001,518996.24225,test_reduction_only,0
PreARTunder200M,2025,25,intervention,812095.565,812095.565,874197.9912500001,749993.1387499999,test_reduction_only,0
PreARTunder200M,2025,25,percent_change,40.39410322552535,40.39410322552535,44.561717431993316,36.22648901905738,test_reduction_only,0
PreARTunder200M,2025,50,absolute_dif,562131.2349999999,562131.2349999999,573531.65775,550730.8122499998,test_reduction_only,0
PreARTunder200M,2025,50,baseline,580461.665,580461.665,641927.0877500001,518996.24225,test_reduction_only,0
PreARTunder200M,2025,50,intervention,1142592.9,1142592.9,1192657.9000000001,1092527.9,test_reduction_only,0
PreARTunder200M,2025,50,percent_change,98.29375294362877,98.29375294362877,110.66616233153245,85.9213435557251,test_reduction_only,0
PreARTunder200M,2025,75,absolute_dif,1019098.9850000001,1019098.9850000001,1066632.80025,971565.16975,test_reduction_only,0
PreARTunder200M,2025,75,baseline,580461.665,580461.665,641927.0877500001,518996.24225,test_reduction_only,0
PreARTunder200M,2025,75,intervention,1599560.65,1599560.65,1613492.2574999998,1585629.0425000002,test_reduction_only,0
PreARTunder200M,2025,75,percent_change,178.74859183741333,178.74859183741333,205.86535119869487,151.6318324761318,test_reduction_only,0
PreARTunder200M,2025,100,absolute_dif,1592839.585,1592839.585,1710143.9652500001,1475535.20475,test_reduction_only,0
PreARTunder200M,2025,100,baseline,580461.665,580461.665,641927.0877500001,518996.24225,test_reduction_only,0
PreARTunder200M,2025,100,intervention,2173301.25,2173301.25,2229140.2075000005,2117462.2925,test_reduction_only,0
PreARTunder200M,2025,100,percent_change,280.26222323497814,280.26222323497814,330.1481602451213,230.376286224835,test_reduction_only,0
Prev15to49,2025,0,absolute_dif,0,0,0,0,test_reduction_only,0
Prev15to49,2025,0,baseline,3.4189065000000003,3.4189065000000003,3.42189121,3.41592179,test_reduction_only,0
Prev15to49,2025,0,intervention,3.4189065000000003,3.4189065000000003,3.42189121,3.41592179,test_reduction_only,0
Prev15to49,2025,0,percent_change,0,0,0,0,test_reduction_only,0
Prev15to49,2025,25,absolute_dif,0.13493444999999982,0.13493444999999982,0.14058262749999983,0.1292862724999998,test_reduction_only,0
Prev15to49,2025,25,baseline,3.4189065000000003,3.4189065000000003,3.42189121,3.41592179,test_reduction_only,0
Prev15to49,2025,25,intervention,3.5538409499999997,3.5538409499999997,3.5565044175,3.5511774825,test_reduction_only,0
Prev15to49,2025,25,percent_change,3.946876801587962,3.946876801587962,4.115526641137089,3.778226962038834,test_reduction_only,0
Prev15to49,2025,50,absolute_dif,0.30426399999999987,0.30426399999999987,0.3210293149999998,0.2874986849999999,test_reduction_only,0
Prev15to49,2025,50,baseline,3.4189065000000003,3.4189065000000003,3.42189121,3.41592179,test_reduction_only,0
Prev15to49,2025,50,intervention,3.7231705,3.7231705,3.7369511049999997,3.709389895,test_reduction_only,0
Prev15to49,2025,50,percent_change,8.899935528725042,8.899935528725042,9.39807586294358,8.401795194506503,test_reduction_only,0
Prev15to49,2025,75,absolute_dif,0.5096848499999997,0.5096848499999997,0.5449697024999998,0.47439999749999967,test_reduction_only,0
Prev15to49,2025,75,baseline,3.4189065000000003,3.4189065000000003,3.42189121,3.41592179,test_reduction_only,0
Prev15to49,2025,75,intervention,3.9285913499999996,3.9285913499999996,3.9608914924999996,3.8962912075,test_reduction_only,0
Prev15to49,2025,75,percent_change,14.908843280483635,14.908843280483635,15.953909538840715,13.863777022126555,test_reduction_only,0
Prev15to49,2025,100,absolute_dif,0.7388294,0.7388294,0.8000057899999998,0.6776530100000001,test_reduction_only,0
Prev15to49,2025,100,baseline,3.4189065000000003,3.4189065000000003,3.42189121,3.41592179,test_reduction_only,0
Prev15to49,2025,100,intervention,4.1577359000000005,4.1577359000000005,4.21592758,4.09954422,test_reduction_only,0
Prev15to49,2025,100,percent_change,21.611857498229185,21.611857498229185,23.420080135260502,19.803634861197864,test_reduction_only,0
RediagnosesPregnancy,2025,0,absolute_dif,0,0,0,0,test_reduction_only,0
RediagnosesPregnancy,2025,0,baseline,749653.8049999999,749653.8049999999,779834.08425,719473.52575,test_reduction_only,0
RediagnosesPregnancy,2025,0,intervention,749653.8049999999,749653.8049999999,779834.08425,719473.52575,test_reduction_only,0
RediagnosesPregnancy,2025,0,percent_change,0,0,0,0,test_reduction_only,0
RediagnosesPregnancy,2025,25,absolute_dif,42539.96000000002,42539.96000000002,47501.00249999999,37578.917500000054,test_reduction_only,0
RediagnosesPregnancy,2025,25,baseline,749653.8049999999,749653.8049999999,779834.08425,719473.52575,test_reduction_only,0
RediagnosesPregnancy,2025,25,intervention,792193.765,792193.765,827335.08675,757052.44325,test_reduction_only,0
RediagnosesPregnancy,2025,25,percent_change,5.6552494342343635,5.6552494342343635,6.089352803917653,5.221146064551075,test_reduction_only,0
RediagnosesPregnancy,2025,50,absolute_dif,83811.72499999998,83811.72499999998,95544.09674999997,72079.35324999999,test_reduction_only,0
RediagnosesPregnancy,2025,50,baseline,749653.8049999999,749653.8049999999,779834.08425,719473.52575,test_reduction_only,0
RediagnosesPregnancy,2025,50,intervention,833465.53,833465.53,875378.181,791552.879,test_reduction_only,0
RediagnosesPregnancy,2025,50,percent_change,11.130232237908835,11.130232237908835,12.247179357176185,10.013285118641486,test_reduction_only,0
RediagnosesPregnancy,2025,75,absolute_dif,113735.695,113735.695,132394.53574999998,95076.85425000005,test_reduction_only,0
RediagnosesPregnancy,2025,75,baseline,749653.8049999999,749653.8049999999,779834.08425,719473.52575,test_reduction_only,0
RediagnosesPregnancy,2025,75,intervention,863389.5,863389.5,912228.62,814550.38,test_reduction_only,0
RediagnosesPregnancy,2025,75,percent_change,15.087828768767494,15.087828768767494,16.96940287680848,13.206254660726506,test_reduction_only,0
RediagnosesPregnancy,2025,100,absolute_dif,120582.80500000005,120582.80500000005,142192.07975000003,98973.53025000005,test_reduction_only,0
RediagnosesPregnancy,2025,100,baseline,749653.8049999999,749653.8049999999,779834.08425,719473.52575,test_reduction_only,0
RediagnosesPregnancy,2025,100,intervention,870236.6100000001,870236.6100000001,922026.1640000001,818447.056,test_reduction_only,0
