intervention_year,indicator,year,parameter_set,scenario,value
2035,TotalART15M,2067,1,baseline,800780
2035,TotalART15M,2067,2,intervention,854716
2035,TotalART15M,2067,2,baseline,793011
2035,TotalART15M,2068,1,intervention,839266
2035,TotalART15M,2068,1,baseline,765493
2035,TotalART15M,2068,2,intervention,827310
2035,TotalART15M,2068,2,baseline,757810
2035,TotalART15M,2069,1,intervention,814370
2035,TotalART15M,2069,1,baseline,731203
2035,TotalART15M,2069,2,intervention,800941
2035,TotalART15M,2069,2,baseline,723666
2035,TotalART15M,2070,1,intervention,790528
2035,TotalART15M,2070,1,baseline,697976
2035,TotalART15M,2070,2,intervention,775656
2035,TotalART15M,2070,2,baseline,690642
2035,RediagnosesPregnancy,1985,1,intervention,0
2035,RediagnosesPregnancy,1985,1,baseline,0
2035,RediagnosesPregnancy,1985,2,intervention,0
2035,RediagnosesPregnancy,1985,2,baseline,0
2035,RediagnosesPregnancy,1986,1,intervention,0
2035,RediagnosesPregnancy,1986,1,baseline,0
2035,RediagnosesPregnancy,1986,2,intervention,0
2035,RediagnosesPregnancy,1986,2,baseline,0
2035,RediagnosesPregnancy,1987,1,intervention,0
2035,RediagnosesPregnancy,1987,1,baseline,0
2035,RediagnosesPregnancy,1987,2,intervention,0
2035,RediagnosesPregnancy,1987,2,baseline,0
2035,RediagnosesPregnancy,1988,1,intervention,0
2035,RediagnosesPregnancy,1988,1,baseline,0
2035,RediagnosesPregnancy,1988,2,intervention,0
2035,RediagnosesPregnancy,1988,2,baseline,0
2035,RediagnosesPregnancy,1989,1,intervention,0
2035,RediagnosesPregnancy,1989,1,baseline,0
2035,RediagnosesPregnancy,1989,2,intervention,0
2035,RediagnosesPregnancy,1989,2,baseline,0
2035,RediagnosesPregnancy,1990,1,intervention,0
2035,RediagnosesPregnancy,1990,1,baseline,0
2035,RediagnosesPregnancy,1990,2,intervention,0
2035,RediagnosesPregnancy,1990,2,baseline,0
2035,RediagnosesPregnancy,1991,1,intervention,0
2035,RediagnosesPregnancy,1991,1,baseline,0
2035,RediagnosesPregnancy,1991,2,intervention,0
2035,RediagnosesPregnancy,1991,2,baseline,0
2035,RediagnosesPregnancy,1992,1,intervention,0
2035,RediagnosesPregnancy,1992,1,baseline,0
2035,RediagnosesPregnancy,1992,2,intervention,0
2035,RediagnosesPregnancy,1992,2,baseline,0
2035,RediagnosesPregnancy,1993,1,intervention,0
2035,RediagnosesPregnancy,1993,1,baseline,0
2035,RediagnosesPregnancy,1993,2,intervention,0
2035,RediagnosesPregnancy,1993,2,baseline,0
2035,RediagnosesPregnancy,1994,1,intervention,0
2035,RediagnosesPregnancy,1994,1,baseline,0
2035,RediagnosesPregnancy,1994,2,intervention,0
2035,RediagnosesPregnancy,1994,2,baseline,0
2035,RediagnosesPregnancy,1995,1,intervention,0
2035,RediagnosesPregnancy,1995,1,baseline,0
2035,RediagnosesPregnancy,1995,2,intervention,0
2035,RediagnosesPregnancy,1995,2,baseline,0
2035,RediagnosesPregnancy,1996,1,intervention,0
2035,RediagnosesPregnancy,1996,1,baseline,0
2035,RediagnosesPregnancy,1996,2,intervention,0
2035,RediagnosesPregnancy,1996,2,baseline,0
2035,RediagnosesPregnancy,1997,1,intervention,0
2035,RediagnosesPregnancy,1997,1,baseline,0
2035,RediagnosesPregnancy,1997,2,intervention,0
2035,RediagnosesPregnancy,1997,2,baseline,0
2035,RediagnosesPregnancy,1998,1,intervention,0
2035,RediagnosesPregnancy,1998,1,baseline,0
2035,RediagnosesPregnancy,1998,2,intervention,0
2035,RediagnosesPregnancy,1998,2,baseline,0
2035,RediagnosesPregnancy,1999,1,intervention,214.662
2035,RediagnosesPregnancy,1999,1,baseline,214.662
2035,RediagnosesPregnancy,1999,2,intervention,199.769
2035,RediagnosesPregnancy,1999,2,baseline,199.769
2035,RediagnosesPregnancy,2000,1,intervention,876.552
2035,RediagnosesPregnancy,2000,1,baseline,876.552
2035,RediagnosesPregnancy,2000,2,intervention,813.839
2035,RediagnosesPregnancy,2000,2,baseline,813.839
2035,RediagnosesPregnancy,2001,1,intervention,2818.32
2035,RediagnosesPregnancy,2001,1,baseline,2818.32
2035,RediagnosesPregnancy,2001,2,intervention,2614.42
2035,RediagnosesPregnancy,2001,2,baseline,2614.42
2035,RediagnosesPregnancy,2002,1,intervention,7121.59
2035,RediagnosesPregnancy,2002,1,baseline,7121.59
2035,RediagnosesPregnancy,2002,2,intervention,6611.69
2035,RediagnosesPregnancy,2002,2,baseline,6611.69
2035,RediagnosesPregnancy,2003,1,intervention,17542.2
2035,RediagnosesPregnancy,2003,1,baseline,17542.2
2035,RediagnosesPregnancy,2003,2,intervention,16323.8
2035,RediagnosesPregnancy,2003,2,baseline,16323.8
2035,RediagnosesPregnancy,2004,1,intervention,29142
2035,RediagnosesPregnancy,2004,1,baseline,29142
2035,RediagnosesPregnancy,2004,2,intervention,27225.9
2035,RediagnosesPregnancy,2004,2,baseline,27225.9
2035,RediagnosesPregnancy,2005,1,intervention,44522.9
2035,RediagnosesPregnancy,2005,1,baseline,44522.9
2035,RediagnosesPregnancy,2005,2,intervention,41824.6
2035,RediagnosesPregnancy,2005,2,baseline,41824.6
2035,RediagnosesPregnancy,2006,1,intervention,69201.1
2035,RediagnosesPregnancy,2006,1,baseline,69201.1
2035,RediagnosesPregnancy,2006,2,intervention,65437.5
2035,RediagnosesPregnancy,2006,2,baseline,65437.5
2035,RediagnosesPregnancy,2007,1,intervention,92523.1
2035,RediagnosesPregnancy,2007,1,baseline,92523.1
2035,RediagnosesPregnancy,2007,2,intervention,88094.7
2035,RediagnosesPregnancy,2007,2,baseline,88094.7
2035,RediagnosesPregnancy,2008,1,intervention,107092
2035,RediagnosesPregnancy,2008,1,baseline,107092
2035,RediagnosesPregnancy,2008,2,intervention,102664
2035,RediagnosesPregnancy,2008,2,baseline,102664
2035,RediagnosesPregnancy,2009,1,intervention,121009
2035,RediagnosesPregnancy,2009,1,baseline,121009
2035,RediagnosesPregnancy,2009,2,intervention,117006
2035,RediagnosesPregnancy,2009,2,baseline,117006
2035,RediagnosesPregnancy,2010,1,intervention,136620
2035,RediagnosesPregnancy,2010,1,baseline,136620
2035,RediagnosesPregnancy,2010,2,intervention,133368
2035,RediagnosesPregnancy,2010,2,baseline,133368
2035,RediagnosesPregnancy,2011,1,intervention,138581
2035,RediagnosesPregnancy,2011,1,baseline,138581
2035,RediagnosesPregnancy,2011,2,intervention,136272
2035,RediagnosesPregnancy,2011,2,baseline,136272
2035,RediagnosesPregnancy,2012,1,intervention,132240
2035,RediagnosesPregnancy,2012,1,baseline,132240
2035,RediagnosesPregnancy,2012,2,intervention,130661
2035,RediagnosesPregnancy,2012,2,baseline,130661
2035,RediagnosesPregnancy,2013,1,intervention,125153
2035,RediagnosesPregnancy,2013,1,baseline,125153
2035,RediagnosesPregnancy,2013,2,intervention,124075
2035,RediagnosesPregnancy,2013,2,baseline,124075
2035,RediagnosesPregnancy,2014,1,intervention,116571
2035,RediagnosesPregnancy,2014,1,baseline,116571
2035,RediagnosesPregnancy,2014,2,intervention,115872
2035,RediagnosesPregnancy,2014,2,baseline,115872
2035,RediagnosesPregnancy,2015,1,intervention,105997
2035,RediagnosesPregnancy,2015,1,baseline,105997
2035,RediagnosesPregnancy,2015,2,intervention,105858
2035,RediagnosesPregnancy,2015,2,baseline,105858
2035,RediagnosesPregnancy,2016,1,intervention,89056.8
2035,RediagnosesPregnancy,2016,1,baseline,89056.8
2035,RediagnosesPregnancy,2016,2,intervention,89791.4
2035,RediagnosesPregnancy,2016,2,baseline,89791.4
2035,RediagnosesPregnancy,2017,1,intervention,73390.7
2035,RediagnosesPregnancy,2017,1,baseline,73390.7
2035,RediagnosesPregnancy,2017,2,intervention,75254
2035,RediagnosesPregnancy,2017,2,baseline,75254
2035,RediagnosesPregnancy,2018,1,intervention,62050.5
2035,RediagnosesPregnancy,2018,1,baseline,62050.5
2035,RediagnosesPregnancy,2018,2,intervention,64872.6
2035,RediagnosesPregnancy,2018,2,baseline,64872.6
2035,RediagnosesPregnancy,2019,1,intervention,54344.3
2035,RediagnosesPregnancy,2019,1,baseline,54344.3
2035,RediagnosesPregnancy,2019,2,intervention,58038.1
2035,RediagnosesPregnancy,2019,2,baseline,58038.1
2035,RediagnosesPregnancy,2020,1,intervention,52349.3
2035,RediagnosesPregnancy,2020,1,baseline,52349.3
2035,RediagnosesPregnancy,2020,2,intervention,56279.9
2035,RediagnosesPregnancy,2020,2,baseline,56279.9
2035,RediagnosesPregnancy,2021,1,intervention,49746.4
2035,RediagnosesPregnancy,2021,1,baseline,49746.4
2035,RediagnosesPregnancy,2021,2,intervention,52125.3
2035,RediagnosesPregnancy,2021,2,baseline,52125.3
2035,RediagnosesPregnancy,2022,1,intervention,48714.7
2035,RediagnosesPregnancy,2022,1,baseline,48714.7
2035,RediagnosesPregnancy,2022,2,intervention,48922
2035,RediagnosesPregnancy,2022,2,baseline,48922
2035,RediagnosesPregnancy,2023,1,intervention,47780.2
2035,RediagnosesPregnancy,2023,1,baseline,47780.2
2035,RediagnosesPregnancy,2023,2,intervention,46001.3
2035,RediagnosesPregnancy,2023,2,baseline,46001.3
2035,RediagnosesPregnancy,2024,1,intervention,45923.6
2035,RediagnosesPregnancy,2024,1,baseline,45923.6
2035,RediagnosesPregnancy,2024,2,intervention,43585.2
2035,RediagnosesPregnancy,2024,2,baseline,43585.2
2035,RediagnosesPregnancy,2025,1,intervention,43902.3
2035,RediagnosesPregnancy,2025,1,baseline,43902.3
2035,RediagnosesPregnancy,2025,2,intervention,41401.3
2035,RediagnosesPregnancy,2025,2,baseline,41401.3
2035,RediagnosesPregnancy,2026,1,intervention,41929.5
2035,RediagnosesPregnancy,2026,1,baseline,41929.5
2035,RediagnosesPregnancy,2026,2,intervention,39384.9
2035,RediagnosesPregnancy,2026,2,baseline,39384.9
2035,RediagnosesPregnancy,2027,1,intervention,40038.2
2035,RediagnosesPregnancy,2027,1,baseline,40038.2
2035,RediagnosesPregnancy,2027,2,intervention,37501.7
2035,RediagnosesPregnancy,2027,2,baseline,37501.7
2035,RediagnosesPregnancy,2028,1,intervention,38234.9
2035,RediagnosesPregnancy,2028,1,baseline,38234.9
2035,RediagnosesPregnancy,2028,2,intervention,35729.5
2035,RediagnosesPregnancy,2028,2,baseline,35729.5
2035,RediagnosesPregnancy,2029,1,intervention,36511.4
2035,RediagnosesPregnancy,2029,1,baseline,36511.4
2035,RediagnosesPregnancy,2029,2,intervention,34048
2035,RediagnosesPregnancy,2029,2,baseline,34048
2035,RediagnosesPregnancy,2030,1,intervention,34860.2
2035,RediagnosesPregnancy,2030,1,baseline,34860.2
2035,RediagnosesPregnancy,2030,2,intervention,32443.8
2035,RediagnosesPregnancy,2030,2,baseline,32443.8
2035,RediagnosesPregnancy,2031,1,intervention,33278.6
2035,RediagnosesPregnancy,2031,1,baseline,33278.6
2035,RediagnosesPregnancy,2031,2,intervention,30910.2
2035,RediagnosesPregnancy,2031,2,baseline,30910.2
2035,RediagnosesPregnancy,2032,1,intervention,31766.2
2035,RediagnosesPregnancy,2032,1,baseline,31766.2
2035,RediagnosesPregnancy,2032,2,intervention,29444.6
2035,RediagnosesPregnancy,2032,2,baseline,29444.6
2035,RediagnosesPregnancy,2033,1,intervention,30320.2
2035,RediagnosesPregnancy,2033,1,baseline,30320.2
2035,RediagnosesPregnancy,2033,2,intervention,28043.8
2035,RediagnosesPregnancy,2033,2,baseline,28043.8
2035,RediagnosesPregnancy,2034,1,intervention,28933.3
2035,RediagnosesPregnancy,2034,1,baseline,28933.3
2035,RediagnosesPregnancy,2034,2,intervention,26701.2
2035,RediagnosesPregnancy,2034,2,baseline,26701.2
2035,RediagnosesPregnancy,2035,1,intervention,26847.6
2035,RediagnosesPregnancy,2035,1,baseline,27595.6
2035,RediagnosesPregnancy,2035,2,intervention,24751.9
2035,RediagnosesPregnancy,2035,2,baseline,25408.4
2035,RediagnosesPregnancy,2036,1,intervention,24343.7
2035,RediagnosesPregnancy,2036,1,baseline,26294
2035,RediagnosesPregnancy,2036,2,intervention,22435
2035,RediagnosesPregnancy,2036,2,baseline,24154.4
2035,RediagnosesPregnancy,2037,1,intervention,22540.7
2035,RediagnosesPregnancy,2037,1,baseline,25015
2035,RediagnosesPregnancy,2037,2,intervention,20728.2
2035,RediagnosesPregnancy,2037,2,baseline,22927.5
2035,RediagnosesPregnancy,2038,1,intervention,21210.5
2035,RediagnosesPregnancy,2038,1,baseline,23751.6
2035,RediagnosesPregnancy,2038,2,intervention,19437.3
2035,RediagnosesPregnancy,2038,2,baseline,21721.7
2035,RediagnosesPregnancy,2039,1,intervention,20159
2035,RediagnosesPregnancy,2039,1,baseline,22500.5
2035,RediagnosesPregnancy,2039,2,intervention,18397.1
2035,RediagnosesPregnancy,2039,2,baseline,20534.2
2035,RediagnosesPregnancy,2040,1,intervention,19256.5
2035,RediagnosesPregnancy,2040,1,baseline,21260.1
2035,RediagnosesPregnancy,2040,2,intervention,17495.9
2035,RediagnosesPregnancy,2040,2,baseline,19363.4
2035,RediagnosesPregnancy,2041,1,intervention,18425.7
2035,RediagnosesPregnancy,2041,1,baseline,20031.4
2035,RediagnosesPregnancy,2041,2,intervention,16666.2
2035,RediagnosesPregnancy,2041,2,baseline,18210.3
2035,RediagnosesPregnancy,2042,1,intervention,17628
2035,RediagnosesPregnancy,2042,1,baseline,18818.7
2035,RediagnosesPregnancy,2042,2,intervention,15873.4
2035,RediagnosesPregnancy,2042,2,baseline,17078.4
2035,RediagnosesPregnancy,2043,1,intervention,16848
2035,RediagnosesPregnancy,2043,1,baseline,17627.6
2035,RediagnosesPregnancy,2043,2,intervention,15103.1
2035,RediagnosesPregnancy,2043,2,baseline,15972.2
2035,RediagnosesPregnancy,2044,1,intervention,16084.2
2035,RediagnosesPregnancy,2044,1,baseline,16466
2035,RediagnosesPregnancy,2044,2,intervention,14353.1
2035,RediagnosesPregnancy,2044,2,baseline,14898.6
2035,RediagnosesPregnancy,2045,1,intervention,15342.8
2035,RediagnosesPregnancy,2045,1,baseline,15344.4
2035,RediagnosesPregnancy,2045,2,intervention,13628.8
2035,RediagnosesPregnancy,2045,2,baseline,13866.1
2035,RediagnosesPregnancy,2046,1,intervention,14631.2
2035,RediagnosesPregnancy,2046,1,baseline,14271.4
2035,RediagnosesPregnancy,2046,2,intervention,12936.5
2035,RediagnosesPregnancy,2046,2,baseline,12882.2
2035,RediagnosesPregnancy,2047,1,intervention,13955.5
2035,RediagnosesPregnancy,2047,1,baseline,13253.9
2035,RediagnosesPregnancy,2047,2,intervention,12281.5
2035,RediagnosesPregnancy,2047,2,baseline,11952.4
2035,RediagnosesPregnancy,2048,1,intervention,13319.4
2035,RediagnosesPregnancy,2048,1,baseline,12296.4
2035,RediagnosesPregnancy,2048,2,intervention,11667
2035,RediagnosesPregnancy,2048,2,baseline,11080.1
2035,RediagnosesPregnancy,2049,1,intervention,12724.9
2035,RediagnosesPregnancy,2049,1,baseline,11401.7
2035,RediagnosesPregnancy,2049,2,intervention,11094.7
2035,RediagnosesPregnancy,2049,2,baseline,10267.4
2035,RediagnosesPregnancy,2050,1,intervention,12172.8
2035,RediagnosesPregnancy,2050,1,baseline,10571.2
2035,RediagnosesPregnancy,2050,2,intervention,10564.7
2035,RediagnosesPregnancy,2050,2,baseline,9514.61
2035,RediagnosesPregnancy,2051,1,intervention,11661
2035,RediagnosesPregnancy,2051,1,baseline,9803.54
2035,RediagnosesPregnancy,2051,2,intervention,10075
2035,RediagnosesPregnancy,2051,2,baseline,8820.05
2035,RediagnosesPregnancy,2052,1,intervention,11186.9
2035,RediagnosesPregnancy,2052,1,baseline,9096.1
2035,RediagnosesPregnancy,2052,2,intervention,9622.81
2035,RediagnosesPregnancy,2052,2,baseline,8180.96
2035,RediagnosesPregnancy,2053,1,intervention,10749.3
2035,RediagnosesPregnancy,2053,1,baseline,8447.48
2035,RediagnosesPregnancy,2053,2,intervention,9206.67
2035,RediagnosesPregnancy,2053,2,baseline,7595.65
2035,RediagnosesPregnancy,2054,1,intervention,10346.6
2035,RediagnosesPregnancy,2054,1,baseline,7855.43
2035,RediagnosesPregnancy,2054,2,intervention,8824.69
2035,RediagnosesPregnancy,2054,2,baseline,7061.78
2035,RediagnosesPregnancy,2055,1,intervention,9976.06
2035,RediagnosesPregnancy,2055,1,baseline,7316.48
2035,RediagnosesPregnancy,2055,2,intervention,8474.22
2035,RediagnosesPregnancy,2055,2,baseline,6575.99
2035,RediagnosesPregnancy,2056,1,intervention,9635.94
2035,RediagnosesPregnancy,2056,1,baseline,6827.36
2035,RediagnosesPregnancy,2056,2,intervention,8153.22
2035,RediagnosesPregnancy,2056,2,baseline,6135.19
2035,RediagnosesPregnancy,2057,1,intervention,9324.4
2035,RediagnosesPregnancy,2057,1,baseline,6384.53
2035,RediagnosesPregnancy,2057,2,intervention,7859.76
2035,RediagnosesPregnancy,2057,2,baseline,5736.11
2035,RediagnosesPregnancy,2058,1,intervention,9038.49
2035,RediagnosesPregnancy,2058,1,baseline,5983.19
2035,RediagnosesPregnancy,2058,2,intervention,7590.94
2035,RediagnosesPregnancy,2058,2,baseline,5374.4
2035,RediagnosesPregnancy,2059,1,intervention,8775.01
2035,RediagnosesPregnancy,2059,1,baseline,5618.2
2035,RediagnosesPregnancy,2059,2,intervention,7343.65
2035,RediagnosesPregnancy,2059,2,baseline,5045.44
2035,RediagnosesPregnancy,2060,1,intervention,8531.63
2035,RediagnosesPregnancy,2060,1,baseline,5285.32
2035,RediagnosesPregnancy,2060,2,intervention,7115.58
2035,RediagnosesPregnancy,2060,2,baseline,4745.42
2035,RediagnosesPregnancy,2061,1,intervention,8306.84
2035,RediagnosesPregnancy,2061,1,baseline,4981.13
2035,RediagnosesPregnancy,2061,2,intervention,6905.15
2035,RediagnosesPregnancy,2061,2,baseline,4471.28
2035,RediagnosesPregnancy,2062,1,intervention,8099.29
2035,RediagnosesPregnancy,2062,1,baseline,4702.47
2035,RediagnosesPregnancy,2062,2,intervention,6710.94
2035,RediagnosesPregnancy,2062,2,baseline,4220.22
2035,RediagnosesPregnancy,2063,1,intervention,7907.49
2035,RediagnosesPregnancy,2063,1,baseline,4446.19
2035,RediagnosesPregnancy,2063,2,intervention,6531.42
2035,RediagnosesPregnancy,2063,2,baseline,3989.42
2035,RediagnosesPregnancy,2064,1,intervention,7729.89
2035,RediagnosesPregnancy,2064,1,baseline,4209.31
2035,RediagnosesPregnancy,2064,2,intervention,6365.01
2035,RediagnosesPregnancy,2064,2,baseline,3776.23
2035,RediagnosesPregnancy,2065,1,intervention,7564.55
2035,RediagnosesPregnancy,2065,1,baseline,3988.91
2035,RediagnosesPregnancy,2065,2,intervention,6209.89
2035,RediagnosesPregnancy,2065,2,baseline,3578.07
2035,RediagnosesPregnancy,2066,1,intervention,7409.88
2035,RediagnosesPregnancy,2066,1,baseline,3782.62
2035,RediagnosesPregnancy,2066,2,intervention,6064.56
2035,RediagnosesPregnancy,2066,2,baseline,3392.84
2035,RediagnosesPregnancy,2067,1,intervention,7264.81
2035,RediagnosesPregnancy,2067,1,baseline,3588.72
2035,RediagnosesPregnancy,2067,2,intervention,5928
2035,RediagnosesPregnancy,2067,2,baseline,3219.03
2035,RediagnosesPregnancy,2068,1,intervention,7128.36
2035,RediagnosesPregnancy,2068,1,baseline,3405.81
2035,RediagnosesPregnancy,2068,2,intervention,5799.34
2035,RediagnosesPregnancy,2068,2,baseline,3055.4
2035,RediagnosesPregnancy,2069,1,intervention,6999.51
2035,RediagnosesPregnancy,2069,1,baseline,3232.62
2035,RediagnosesPregnancy,2069,2,intervention,5677.68
2035,RediagnosesPregnancy,2069,2,baseline,2900.87
2035,RediagnosesPregnancy,2070,1,intervention,6877.09
2035,RediagnosesPregnancy,2070,1,baseline,3068.03
2035,RediagnosesPregnancy,2070,2,intervention,5562.04
2035,RediagnosesPregnancy,2070,2,baseline,2754.43
2035,TotANCtests,1985,1,intervention,0
2035,TotANCtests,1985,1,baseline,0
2035,TotANCtests,1985,2,intervention,0
2035,TotANCtests,1985,2,baseline,0
2035,TotANCtests,1986,1,intervention,0
2035,TotANCtests,1986,1,baseline,0
2035,TotANCtests,1986,2,intervention,0
2035,TotANCtests,1986,2,baseline,0
2035,TotANCtests,1987,1,intervention,0
2035,TotANCtests,1987,1,baseline,0
2035,TotANCtests,1987,2,intervention,0
2035,TotANCtests,1987,2,baseline,0
2035,TotANCtests,1988,1,intervention,0
2035,TotANCtests,1988,1,baseline,0
2035,TotANCtests,1988,2,intervention,0
2035,TotANCtests,1988,2,baseline,0
2035,TotANCtests,1989,1,intervention,0
2035,TotANCtests,1989,1,baseline,0
2035,TotANCtests,1989,2,intervention,0
2035,TotANCtests,1989,2,baseline,0
2035,TotANCtests,1990,1,intervention,0
2035,TotANCtests,1990,1,baseline,0
2035,TotANCtests,1990,2,intervention,0
2035,TotANCtests,1990,2,baseline,0
2035,TotANCtests,1991,1,intervention,0
2035,TotANCtests,1991,1,baseline,0
2035,TotANCtests,1991,2,intervention,0
